,name,positive,negative,positive_percent,negative_percent,total_calls,term_frequency,idf
1145,ghost,219,298,0.423597679,0.576402321,517,0.01034,5.221289256
1146,giant,251,319,0.44035087700000003,0.5596491229999999,570,0.0114,5.267290397
1147,gift,258,146,0.6386138610000001,0.361386139,404,0.00808,5.739865088999999
1149,girlfriend,480,530,0.475247525,0.524752475,1010,0.0202,4.761040132
1152,glad,502,345,0.592680047,0.40731995299999996,847,0.01694,5.047862728
1153,glass,221,201,0.5236966820000001,0.476303318,422,0.008440000000000001,5.679913732
1154,glimps,224,145,0.60704607,0.39295393,369,0.007379999999999999,5.86655495
1155,glori,155,91,0.630081301,0.36991869899999996,246,0.00492,6.247644252000001
1157,goal,172,136,0.558441558,0.44155844200000005,308,0.0061600000000000005,6.017679909
1158,god,571,1079,0.346060606,0.653939394,1650,0.033,4.22592044
1160,gold,219,203,0.518957346,0.48104265399999996,422,0.008440000000000001,5.587350268
1161,golden,254,152,0.625615764,0.37438423600000004,406,0.00812,5.669195516
1162,gon,148,259,0.363636364,0.636363636,407,0.008140000000000001,5.723973722
1163,gon na,139,253,0.354591837,0.6454081629999999,392,0.00784,5.758341365
1164,gone,616,686,0.47311828,0.52688172,1302,0.026039999999999997,4.570583227
1166,good act,217,196,0.525423729,0.474576271,413,0.00826,5.772426105
1167,good actor,166,286,0.36725663700000005,0.632743363,452,0.009040000000000001,5.669195516
1168,good bad,164,214,0.43386243399999996,0.566137566,378,0.007559999999999999,5.845988672000001
1169,good film,451,408,0.525029104,0.47497089600000003,859,0.01718,5.004158294
1170,good guy,175,185,0.48611111100000004,0.513888889,360,0.0072,5.8258368570000005
1171,good idea,75,277,0.213068182,0.786931818,352,0.00704,5.92539545
1172,good job,400,217,0.648298217,0.351701783,617,0.01234,5.341288642
1173,good laugh,84,167,0.334661355,0.665338645,251,0.00502,6.2591166529999995
1174,good look,165,240,0.40740740700000005,0.592592593,405,0.0081,5.758341365
1175,good movi,665,762,0.466012614,0.5339873860000001,1427,0.02854,4.484164302
1176,good perform,233,167,0.5825,0.4175,400,0.008,5.80853111
1177,good reason,103,153,0.40234375,0.59765625,256,0.00512,6.25145378
1178,good stori,196,189,0.509090909,0.490909091,385,0.0077,5.818383406000001
1179,good thing,235,546,0.300896287,0.699103713,781,0.015619999999999998,5.130199015
1180,good time,226,140,0.6174863389999999,0.382513661,366,0.00732,5.853651545
1181,goofi,116,199,0.368253968,0.631746032,315,0.0063,6.011655794
1182,gordon,137,126,0.520912548,0.479087452,263,0.00526,5.996752389
1183,gore,424,772,0.35451505,0.64548495,1196,0.02392,4.498609727
1184,gorgeou,455,172,0.7256778309999999,0.274322169,627,0.01254,5.32907475
1185,gori,166,233,0.41604009999999997,0.5839599,399,0.00798,5.730753409
1187,got ta,115,141,0.44921875,0.55078125,256,0.00512,6.217679463
1188,gotten,231,255,0.475308642,0.524691358,486,0.00972,5.585387558
1189,govern,300,265,0.530973451,0.46902654899999996,565,0.0113,5.246118117
1190,grab,230,244,0.48523206799999996,0.514767932,474,0.00948,5.621319568
1191,grace,324,334,0.49240121600000003,0.507598784,658,0.01316,5.240547072
1192,grade,231,512,0.31090175,0.68909825,743,0.01486,5.140199098
1193,grand,312,169,0.648648649,0.35135135100000003,481,0.00962,5.530082713
1194,grant,316,268,0.54109589,0.45890411,584,0.01168,5.327558449
1195,graphic,356,299,0.54351145,0.45648855,655,0.0131,5.221289256
1196,gratuit,142,265,0.348894349,0.6511056510000001,407,0.008140000000000001,5.765358937999999
1197,grave,136,253,0.349614396,0.650385604,389,0.00778,5.753690194
1199,great act,227,65,0.77739726,0.22260274,292,0.00584,6.126066145
1200,great actor,228,151,0.601583113,0.39841688700000005,379,0.00758,5.840912519
1201,great deal,195,111,0.637254902,0.362745098,306,0.0061200000000000004,6.064056071
1202,great film,600,171,0.778210117,0.22178988300000002,771,0.01542,5.128956007
1203,great job,359,62,0.852731591,0.14726840900000002,421,0.00842,5.719479332000001
1204,great movi,666,260,0.7192224620000001,0.280777538,926,0.01852,4.920075177
1205,great perform,285,51,0.8482142859999999,0.15178571400000002,336,0.00672,5.96186513
1206,great stori,204,67,0.752767528,0.24723247199999998,271,0.00542,6.177891213
1207,greater,229,114,0.667638484,0.332361516,343,0.00686,5.953330227
1208,greatest,829,332,0.714039621,0.285960379,1161,0.023219999999999998,4.648909806
1209,greatli,198,88,0.692307692,0.307692308,286,0.00572,6.12943883
1210,green,304,325,0.483306836,0.516693164,629,0.01258,5.206414066000001
1211,grew,263,168,0.6102088170000001,0.389791183,431,0.008620000000000001,5.708330945
1212,grip,346,125,0.734607219,0.265392781,471,0.00942,5.617262767000001
1213,gritti,254,84,0.75147929,0.24852071,338,0.0067599999999999995,5.928154072000001
1214,gross,133,207,0.391176471,0.608823529,340,0.0068,5.863960915
1215,ground,385,404,0.487959442,0.5120405579999999,789,0.015780000000000002,5.08164579
1216,group,830,916,0.475372279,0.524627721,1746,0.03492,4.184977606
1217,grow,683,433,0.612007168,0.387992832,1116,0.02232,4.724733907
1218,grown,246,191,0.562929062,0.43707093799999996,437,0.008740000000000001,5.677760879
1219,gruesom,154,162,0.487341772,0.5126582279999999,316,0.00632,5.996752389
1220,guarante,176,126,0.5827814570000001,0.417218543,302,0.00604,6.073595094
1221,guard,186,193,0.490765172,0.509234828,379,0.00758,5.719479332000001
1223,guest,211,159,0.57027027,0.42972973,370,0.0074,5.737579374
1224,guid,230,147,0.6100795760000001,0.389920424,377,0.007540000000000001,5.813445125
1225,guilti,174,150,0.537037037,0.46296296299999995,324,0.00648,5.933694253
1226,gun,431,671,0.391107078,0.608892922,1102,0.02204,4.598693186
1227,gut,221,181,0.549751244,0.450248756,402,0.00804,5.770064829
1229,hack,66,197,0.25095057,0.74904943,263,0.00526,6.160316067999999
1230,hair,388,553,0.41232731100000003,0.587672689,941,0.01882,4.85755482
1232,half hour,194,318,0.37890625,0.62109375,512,0.01024,5.530082713
1233,halfway,77,235,0.246794872,0.753205128,312,0.00624,6.023740533
1234,hall,232,139,0.625336927,0.37466307299999996,371,0.00742,5.749060556
1235,halloween,92,165,0.357976654,0.642023346,257,0.00514,6.0086572910000005
1236,ham,72,185,0.280155642,0.719844358,257,0.00514,6.217679463
1238,handl,467,394,0.542392567,0.45760743299999995,861,0.01722,4.996512162
1239,handsom,260,152,0.6310679610000001,0.368932039,412,0.00824,5.735298871
1240,hang,306,459,0.4,0.6,765,0.0153,5.1141591889999996
1242,happi,1014,607,0.62553979,0.37446021,1621,0.03242,4.3137561060000005
1243,happi end,183,111,0.62244898,0.37755102,294,0.00588,6.076795096000001
1244,happili,144,107,0.573705179,0.426294821,251,0.00502,6.270722199
1246,hard believ,114,168,0.404255319,0.595744681,282,0.00564,6.1430444820000005
1247,hardli,385,594,0.393258427,0.606741573,979,0.01958,4.866114073
1248,harri,333,247,0.574137931,0.425862069,580,0.0116,5.155389264
1249,harsh,210,165,0.56,0.44,375,0.0075,5.835862004
1250,hat,228,218,0.511210762,0.48878923799999996,446,0.00892,5.613222357000001
1251,hate,762,1082,0.413232104,0.586767896,1844,0.03688,4.154044852
1252,haunt,468,242,0.65915493,0.34084507,710,0.0142,5.119067175
1254,hear,824,806,0.5055214720000001,0.494478528,1630,0.0326,4.32092855
1255,heard,957,948,0.502362205,0.497637795,1905,0.0381,4.194203212
1257,heat,137,115,0.5436507939999999,0.456349206,252,0.00504,6.203027187000001
1258,heaven,219,195,0.528985507,0.471014493,414,0.00828,5.617262767000001
1259,heavi,338,307,0.524031008,0.47596899200000004,645,0.0129,5.277326324
1260,heavili,169,171,0.497058824,0.502941176,340,0.0068,5.967595804
1261,heck,142,290,0.328703704,0.671296296,432,0.00864,5.708330945
1262,held,357,314,0.532041729,0.46795827100000004,671,0.01342,5.267290397
1263,hell,566,1051,0.350030921,0.649969079,1617,0.03234,4.31871616
1265,henri,251,111,0.6933701659999999,0.306629834,362,0.007240000000000001,5.67561265
1266,her,278,315,0.46880269799999996,0.531197302,593,0.011859999999999999,5.377258117999999
1267,here,169,218,0.43669250600000004,0.563307494,387,0.00774,5.8258368570000005
1268,hero,874,822,0.5153301889999999,0.484669811,1696,0.03392,4.162988193
1269,heroic,146,111,0.568093385,0.431906615,257,0.00514,6.236301975
1270,heroin,254,243,0.511066398,0.488933602,497,0.009940000000000001,5.431236879
1271,hey,286,461,0.382864793,0.617135207,747,0.01494,5.145236892
1272,hi,139,109,0.560483871,0.439516129,248,0.00496,6.240068458
1273,hidden,284,201,0.58556701,0.41443299,485,0.0097,5.517179307999999
1274,hide,341,372,0.47826087,0.52173913,713,0.01426,5.189114899
1276,high school,336,463,0.42052565700000005,0.579474343,799,0.01598,4.944566196999999
1277,higher,228,205,0.526558891,0.47344110899999997,433,0.00866,5.68207123
1278,highli,1431,495,0.7429906540000001,0.257009346,1926,0.03852,4.182563895
1279,highli recommend,844,78,0.915401302,0.08459869800000001,922,0.01844,4.977115002
1280,highlight,391,294,0.57080292,0.42919708,685,0.0137,5.263019928
1281,hilari,1167,688,0.629110512,0.370889488,1855,0.0371,4.191767157
1282,hill,215,272,0.441478439,0.558521561,487,0.00974,5.482972553
1283,him,276,198,0.582278481,0.417721519,474,0.00948,5.627435795
1284,hint,229,279,0.450787402,0.549212598,508,0.010159999999999999,5.515349482
1285,hip,101,153,0.397637795,0.602362205,254,0.0050799999999999994,6.153371596
1286,hire,267,371,0.41849529799999996,0.581504702,638,0.012759999999999999,5.268717949
1287,histor,428,340,0.557291667,0.44270833299999995,768,0.015359999999999999,4.970732002
1288,histori,1027,766,0.572783045,0.427216955,1793,0.03586,4.174400585
1290,hitchcock,139,113,0.5515873020000001,0.44841269799999994,252,0.00504,5.843447375
1291,hold,989,811,0.549444444,0.450555556,1800,0.036000000000000004,4.2493550319999995
1292,hole,265,575,0.31547619,0.68452381,840,0.0168,4.9739184089999995
1293,holiday,129,113,0.533057851,0.466942149,242,0.00484,6.153371596
1295,homag,135,129,0.511363636,0.488636364,264,0.00528,6.156837803999999
1297,homosexu,133,115,0.536290323,0.46370967700000004,248,0.00496,6.11601581
1298,honest,474,389,0.549246813,0.45075318700000006,863,0.01726,5.000874219
1299,honestli,239,556,0.300628931,0.699371069,795,0.0159,5.071038737
1300,honor,203,131,0.607784431,0.392215569,334,0.006679999999999999,5.851090724
1301,hood,112,113,0.49777777799999995,0.502222222,225,0.0045,6.1328229279999995
1302,hook,321,190,0.628180039,0.37181996100000003,511,0.01022,5.506250238
1304,horrend,49,221,0.18148148100000003,0.818518519,270,0.0054,6.188586502000001
1305,horribl,375,1682,0.182304327,0.817695673,2057,0.041139999999999996,4.026211481
1306,horrif,141,163,0.463815789,0.536184211,304,0.0060799999999999995,6.064056071
1307,horrifi,135,124,0.521235521,0.47876447899999997,259,0.00518,6.195780778
1309,horror fan,120,111,0.519480519,0.480519481,231,0.00462,6.286408795
1310,horror film,353,544,0.39353400200000005,0.606465998,897,0.01794,4.793371476
1311,horror flick,89,214,0.293729373,0.706270627,303,0.00606,6.051477287999999
1312,horror movi,330,615,0.34920634899999997,0.650793651,945,0.0189,4.718122313
1313,hors,223,230,0.492273731,0.507726269,453,0.009059999999999999,5.439675747000001
1314,hospit,232,227,0.505446623,0.494553377,459,0.009179999999999999,5.444773464
1315,host,178,171,0.510028653,0.48997134700000006,349,0.00698,5.815911217000001
1316,hot,479,575,0.454459203,0.545540797,1054,0.02108,4.724733907
1317,hotel,199,171,0.537837838,0.46216216200000004,370,0.0074,5.613222357000001
1319,hour half,78,228,0.254901961,0.745098039,306,0.0061200000000000004,6.06089651
1321,howard,169,126,0.572881356,0.427118644,295,0.0059,5.86655495
1322,howev,222,208,0.51627907,0.48372093,430,0.0086,5.730753409
1323,huge,825,892,0.480489225,0.519510775,1717,0.034339999999999996,4.2861045739999994
1326,humour,414,283,0.593974175,0.406025825,697,0.013940000000000001,5.1117142
1327,hundr,119,143,0.454198473,0.5458015270000001,262,0.00524,6.195780778
1328,hunt,293,274,0.51675485,0.48324515,567,0.011340000000000001,5.299177157
1329,hunter,187,182,0.5067750679999999,0.493224932,369,0.007379999999999999,5.63358966
1330,hurt,381,384,0.498039216,0.501960784,765,0.0153,5.050156307
1331,husband,712,521,0.577453366,0.422546634,1233,0.024659999999999998,4.442039376
1332,hype,83,205,0.288194444,0.711805556,288,0.00576,6.057746901
1333,hyster,166,153,0.520376176,0.479623824,319,0.006379999999999999,5.993798177
1334,ice,190,180,0.513513514,0.486486486,370,0.0074,5.68207123
1335,icon,178,111,0.615916955,0.384083045,289,0.0057799999999999995,6.0800053720000005
1337,ideal,264,101,0.7232876709999999,0.276712329,365,0.0073,5.856218941
1338,ident,298,237,0.557009346,0.442990654,535,0.0107,5.436291649
1339,identifi,247,140,0.638242894,0.361757106,387,0.00774,5.786712062
1340,idiot,175,615,0.221518987,0.7784810129999999,790,0.0158,5.050156307
1341,if,693,854,0.447963801,0.552036199,1547,0.03094,4.435187901
1342,ignor,429,500,0.46178686799999996,0.538213132,929,0.018580000000000003,4.905067391
1343,ii,296,219,0.574757282,0.42524271799999996,515,0.0103,5.419540839
1344,ill,275,370,0.426356589,0.573643411,645,0.0129,5.263019928
1345,illustr,141,103,0.577868852,0.42213114799999996,244,0.00488,6.266838699
1346,imag,781,483,0.617879747,0.38212025299999997,1264,0.02528,4.526780604
1347,imageri,168,108,0.608695652,0.39130434799999997,276,0.005520000000000001,6.0800053720000005
1349,imdb,431,733,0.370274914,0.629725086,1164,0.023280000000000002,4.656625893
1350,imit,119,209,0.362804878,0.6371951220000001,328,0.00656,5.919900931
1351,immedi,502,417,0.546245919,0.45375408100000003,919,0.01838,4.928172387
1352,immens,194,92,0.678321678,0.321678322,286,0.00572,6.119354711000001
1353,impact,386,203,0.655348048,0.34465195200000004,589,0.01178,5.3321142660000005
1354,impli,116,143,0.447876448,0.5521235520000001,259,0.00518,6.210326489
1355,import,1050,657,0.615114236,0.38488576399999996,1707,0.03414,4.2493550319999995
1356,importantli,151,113,0.571969697,0.42803030299999995,264,0.00528,6.232549626
1357,imposs,429,481,0.471428571,0.528571429,910,0.0182,4.950783834
1359,improv,278,334,0.454248366,0.5457516339999999,612,0.012240000000000001,5.333637495
1361,incid,176,143,0.551724138,0.448275862,319,0.006379999999999999,5.947680495
1363,incoher,26,223,0.10441767099999999,0.895582329,249,0.00498,6.2591166529999995
1364,increas,157,103,0.603846154,0.39615384600000003,260,0.0052,6.221376325
1365,incred,1028,818,0.55687974,0.44312026,1846,0.03692,4.189822577
1366,independ,343,277,0.553225806,0.44677419399999996,620,0.0124,5.278768285
1367,indi,150,150,0.5,0.5,300,0.006,5.947680495
1368,india,123,63,0.661290323,0.33870967700000004,186,0.00372,6.247644252000001
1369,indian,244,209,0.538631347,0.46136865299999996,453,0.009059999999999999,5.294768626000001
1370,indic,148,249,0.37279597,0.62720403,397,0.007940000000000001,5.786712062
1371,individu,409,208,0.662884927,0.337115073,617,0.01234,5.277326324
1372,induc,83,178,0.318007663,0.6819923370000001,261,0.005220000000000001,6.217679463
1373,indulg,118,175,0.402730375,0.597269625,293,0.00586,6.054607181000001
1374,industri,314,335,0.48382126299999995,0.516178737,649,0.012980000000000002,5.228124552
1375,inept,63,266,0.191489362,0.808510638,329,0.00658,5.979156627
1376,inevit,232,161,0.590330789,0.40966921100000003,393,0.007859999999999999,5.813445125
1377,inexplic,60,185,0.244897959,0.7551020409999999,245,0.0049,6.294345345
1378,infam,135,122,0.5252918289999999,0.474708171,257,0.00514,6.243849181
1379,influenc,384,202,0.655290102,0.34470989799999996,586,0.01172,5.352099558
1380,inform,526,397,0.569880823,0.430119177,923,0.01846,4.864205676
1381,inhabit,167,129,0.564189189,0.435810811,296,0.00592,6.067225645
1382,initi,434,299,0.592087312,0.40791268799999997,733,0.01466,5.159223133999999
1383,inner,231,110,0.677419355,0.322580645,341,0.0068200000000000005,5.922644417000001
1384,innoc,640,344,0.650406504,0.349593496,984,0.01968,4.838792543
1385,innov,153,98,0.6095617529999999,0.390438247,251,0.00502,6.210326489
1386,insan,262,289,0.475499093,0.5245009070000001,551,0.01102,5.374078465
1387,insid,553,481,0.5348162479999999,0.465183752,1034,0.02068,4.774021707
1388,insight,336,211,0.614259598,0.38574040200000004,547,0.01094,5.449897301
1389,insist,161,189,0.46,0.54,350,0.006999999999999999,5.917164951
1390,inspir,796,464,0.631746032,0.368253968,1260,0.0252,4.575570769
1391,instal,139,133,0.5110294120000001,0.488970588,272,0.0054399999999999995,6.109371267
1392,instanc,240,303,0.44198895,0.55801105,543,0.01086,5.456770181
1393,instantli,150,128,0.539568345,0.460431655,278,0.00556,6.174351387000001
1395,insult,138,594,0.18852459,0.81147541,732,0.01464,5.160504365
1396,integr,198,100,0.66442953,0.33557047,298,0.00596,6.06089651
1397,intellectu,202,184,0.523316062,0.476683938,386,0.00772,5.770064829
1398,intellig,748,623,0.545587163,0.454412837,1371,0.02742,4.49333267
1399,intend,368,487,0.43040935700000005,0.569590643,855,0.0171,5.000874219
1400,intens,641,256,0.7146042359999999,0.285395764,897,0.01794,4.9170555469999995
1401,intent,386,566,0.405462185,0.594537815,952,0.01904,4.877641579
1402,interact,338,187,0.643809524,0.35619047600000003,525,0.0105,5.497233044
1404,intern,393,240,0.620853081,0.37914691899999997,633,0.01266,5.3065681730000005
1405,internet,149,131,0.5321428570000001,0.467857143,280,0.0056,6.106065479
1406,interpret,275,154,0.641025641,0.35897435899999997,429,0.008579999999999999,5.609198207
